GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um,
T20230510130944,2023-05-10 13:10:13.750,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5925A,LG5D173001Z1VR31040+L1AE03207+0,0x000000FEBE52F59E,LG5D173001Z1VR31040+L1AE03207+0,83,79,42.293999999999997,44.799999999999997,171.97928394312899,193.86977738207401,90.526213274644661,-0.11300174565488702,0.0015535150570191373,84.983992020083619,-0.077191424733027453,0.0016278874753988906,1.1518563880485999e-13,0.36802027039494001,9.1372825144321596e-05,2.6671093290055799e-08,8.4376949871511897e-14,0.36066477964554,8.7219881751420799e-05,2.3098294580554801e-08,378.49024994907597,
T20230514150938,2023-05-14 15:10:08.169,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D1730020RVR31040+L1AE12001+0,0x0000007686528192,LG5D1730020RVR31040+L1AE12001+0,78,80,47.454999999999998,42.293999999999997,190.67756786737499,189.47036178304501,93.981353045883125,-0.16161112210416417,0.0016276353572730717,232.09185020615416,-0.048765860163997088,0.0014354750431952335,1.15574216863479e-13,0.34916842013455202,8.4026717102601704e-05,2.3888962091213898e-08,-1.24261712031171e-13,0.37061781800717197,9.4799257054648697e-05,2.78645019827819e-08,384.07362457516302,
T20230514150807,2023-05-14 15:08:37.576,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D1730027AVR31040+L1AE08332+0,0x0000005BB642819E,LG5D1730027AVR31040+L1AE08332+0,72,78,50.265999999999998,44.799999999999997,189.169412154534,192.43740014694399,114.37657205143334,-0.16194740900837212,0.0016065233751556465,210.66803674678584,-0.14425983490313904,0.0015693258729272965,-5.4761750689635802e-14,0.35908232493172598,8.6494975125975994e-05,2.37058712485418e-08,-2.15272244474818e-13,0.36239125783817799,8.7078180861481996e-05,2.31421639668171e-08,380.29232782341899,
T20230511102758,2023-05-11 10:28:28.075,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730028UVR31040+L1AE02220+0,0x000000DA9646B196,LG5D1730028UVR31040+L1AE02220+0,81,77,44.799999999999997,44.799999999999997,181.14629952577999,188.43062517526999,112.58693336615841,-0.19201173866389484,0.0015730654257914739,207.3165281626309,-0.098313523693479066,0.0013804162466287719,1.94289029309402e-15,0.35347570947680002,8.4058660988530607e-05,2.2954843718600901e-08,2.1149748619109201e-14,0.37080472554631499,9.1724301170029797e-05,2.4240607444312601e-08,381.01748654028597,
T20230511103039,2023-05-11 10:31:09.406,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730028VVR31040+L1AE02221+0,0x000000D38642B19A,LG5D1730028VVR31040+L1AE02221+0,79,80,44.799999999999997,42.293999999999997,169.10639418524801,190.26922873853499,94.132551123384289,-0.13350994342978981,0.001594129726720025,101.88082727944879,-0.10012436734248226,0.0015784860071557823,8.2905904363883603e-14,0.36341249239582801,8.9186170954007104e-05,2.6744579772670999e-08,2.7866597918091401e-14,0.37407605890947099,9.4079012520904904e-05,2.4986798606684701e-08,384.98873594611098,
T20230511102751,2023-05-11 10:28:21.198,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730028YVR31040+L1AE02224+0,0x000000D39642B192,LG5D1730028YVR31040+L1AE02224+0,83,81,44.799999999999997,42.293999999999997,181.833383198333,191.444667959562,133.2589921074858,-0.19218374297605828,0.0016323693557465855,230.02342515359391,-0.055816999405250728,0.001401636649363372,-1.2317924458216099e-13,0.34724766152375203,8.2083577685208893e-05,2.2986385403640301e-08,1.3020140521291501e-13,0.37156372585824399,9.2693172937173901e-05,2.62317248236954e-08,380.08958213815799,
T20230511104704,2023-05-11 10:47:34.201,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029CVR31040+L1AE07206+0,0x000000FB8656F19E,LG5D1730029CVR31040+L1AE07206+0,81,80,44.799999999999997,44.799999999999997,179.74302796333899,194.454838547013,137.99123223186606,-0.25622680641543361,0.001614907480030369,215.17161798749464,-0.17261108460879274,0.0015391297486760131,2.5202062658991101e-14,0.35632301067092298,8.52602983956673e-05,2.4457186776287099e-08,-5.5844218138645399e-14,0.35582819005074801,8.5244563918141701e-05,2.25447454148351e-08,375.64979576049399,
T20230511104734,2023-05-11 10:48:04.684,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029EVR31040+L1AE07208+0,0x000000F2A656B196,LG5D1730029EVR31040+L1AE07208+0,81,78,44.799999999999997,44.799999999999997,181.40651523249599,199.20119661305901,93.562797855626627,-0.22842497646420531,0.0016076518762053382,168.76771290950626,-0.13278480722078997,0.0015374263064223503,1.5895618155070699e-13,0.356011673532174,8.4207738985619403e-05,2.4245965251694599e-08,1.7308376953906201e-13,0.36108508743436402,8.6592649357012402e-05,2.15491005962503e-08,385.34142645081999,
T20230511104659,2023-05-11 10:47:29.366,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029MVR31040+L1AE07215+0,0x000000FBA656F192,LG5D1730029MVR31040+L1AE07215+0,76,81,47.454999999999998,42.293999999999997,181.66070240558599,191.69714207225601,76.909120254867972,-0.28114463432167303,0.0015905733665990333,234.82119650589451,-0.11674045788640869,0.0013478001798365039,1.10716991130744e-13,0.356763543187676,8.7771727005050301e-05,2.6962779140468599e-08,-7.4690253981657406e-14,0.371999618187284,9.6456180633361797e-05,3.0490246443025902e-08,385.188820228758,
T20230511104729,2023-05-11 10:47:58.736,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029NVR31040+L1AE07216+0,0x000000FB9652F19A,LG5D1730029NVR31040+L1AE07216+0,78,80,47.454999999999998,42.293999999999997,179.961418269756,187.381531814076,99.346606728191603,-0.17023915061914915,0.0016517128511953456,187.71766640271201,-0.09671789659743138,0.0015177251607425908,-1.0391687510491501e-13,0.35111259056868499,8.3157940033436593e-05,2.3225248321961099e-08,7.7576833845682801e-14,0.37284968070285202,9.6474461518554003e-05,2.8878853320669901e-08,381.73167946078399,
T20230511104810,2023-05-11 10:48:41.075,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029TVR31040+L1AE07221+0,0x000000F3A656B19A,LG5D1730029TVR31040+L1AE07221+0,82,82,44.799999999999997,42.293999999999997,178.61255161920101,192.39206630042,115.82206694029685,-0.22315789639096337,0.0015927961724885472,188.75635334625346,-0.098184611345940087,0.0014992642812172859,-1.2492784584594599e-13,0.35329183384736002,8.3959664776098495e-05,2.2625724231717501e-08,1.08024700296028e-13,0.36701503138063302,9.0537033376826196e-05,2.49296985868931e-08,367.43990737216598,
T20230511104716,2023-05-11 10:47:46.160,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029VVR31040+L1AE07223+0,0x000000FBB656F19A,LG5D1730029VVR31040+L1AE07223+0,81,81,44.799999999999997,42.293999999999997,170.050419562635,191.97798526534001,126.19742199872729,-0.25665485366041046,0.0016216344296741357,215.57888880866503,-0.23526599661449427,0.001575042225212503,-7.0721206668622497e-14,0.35977800084143102,8.8611215828791101e-05,2.56196425807358e-08,1.0760836666179299e-13,0.37221271738892098,9.3515169407415899e-05,2.6328713014211001e-08,384.14751754619903,
T20230511104359,2023-05-11 10:44:29.364,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D1730029YVR31040+L1AE07226+0,0x000000FA8652B19E,LG5D1730029YVR31040+L1AE07226+0,81,80,44.799999999999997,42.293999999999997,167.528264545014,184.39332413992301,63.203520612440258,-0.30431773263495854,0.0016358093894127015,154.64939168906938,-0.087607816796411303,0.0014399465985069774,9.2675866980584904e-14,0.35491527301783299,8.43744455600563e-05,2.3368229672760099e-08,-3.38618022510673e-14,0.37730906478357101,9.5014881187554303e-05,2.6118433169812899e-08,380.54210578321403,
T20230511102903,2023-05-11 10:29:32.665,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002A3VR31040+L1AE07231+0,0x000000F2B656F196,LG5D173002A3VR31040+L1AE07231+0,81,80,47.454999999999998,42.293999999999997,190.493009715597,188.44145682017901,156.86411531962762,-0.22814987573276493,0.0017308666268077803,233.51204564825585,-0.10610772215655762,0.0015532225069747321,1.03611563773143e-13,0.33626667347067102,7.6739655979998197e-05,2.0923218375983299e-08,1.301736496373e-14,0.37412834494668101,9.3935998129149198e-05,2.5607928610463398e-08,388.549588920649,
T20230511103517,2023-05-11 10:35:46.725,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002AQVR31040+L1AE01520+0,0x0000001AAF12959A,LG5D173002AQVR31040+L1AE01520+0,82,75,44.799999999999997,44.799999999999997,176.186422714998,184.756762479201,98.850191228312298,-0.17636386118755371,0.0015891577321146789,164.6532627911628,0.0036643409457121079,0.0014620334632598447,-2.0197732375493201e-13,0.35162867152235899,8.4601085294991202e-05,2.4497324382240001e-08,5.4400928206632702e-14,0.37522457209732302,9.4166266234315104e-05,2.53099264336659e-08,380.609068677886,
T20230511103526,2023-05-11 10:35:56.064,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002ASVR31040+L1AE01522+0,0x0000001A9F16959A,LG5D173002ASVR31040+L1AE01522+0,80,76,44.799999999999997,44.799999999999997,171.329178500773,188.677910227913,110.14738337998054,-0.13517530737270234,0.0016603008654178669,124.18772306548681,-0.13161943017355812,0.0016357075808545952,1.54820600783978e-13,0.35494749030889,8.6036497640137405e-05,2.5339406822393099e-08,1.2356782264078e-13,0.37042653666326503,9.3805765570533793e-05,2.7034433395756201e-08,380.728026143791,
T20230511103533,2023-05-11 10:36:03.600,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002AVVR31040+L1AE01525+0,0x0000001BBF12D59A,LG5D173002AVVR31040+L1AE01525+0,81,79,44.799999999999997,42.293999999999997,172.428624938967,186.08094934285,176.03843047409936,-0.17707205039671742,0.0015294710440744951,218.90317155016456,-0.20167892241281082,0.0014959705703553698,-1.75526260193237e-13,0.35544745610381701,8.5113985090382404e-05,2.49341028525581e-08,-1.6553425297161099e-13,0.382617146230053,9.7461765178965499e-05,2.62230938869997e-08,386.40929246477202,
T20230511103541,2023-05-11 10:36:10.950,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002AWVR31040+L1AE01526+0,0x0000001A9F12D596,LG5D173002AWVR31040+L1AE01526+0,76,80,47.454999999999998,42.293999999999997,173.389175047718,183.719132011943,118.4721781796121,-0.13004624895906208,0.0015491322974863987,156.22950420135277,-0.081436102963702822,0.001467289237574586,-8.7402307613615398e-14,0.35407865894658902,8.6791787668786304e-05,2.6189005182400401e-08,1.07969189144796e-14,0.37714935159191698,9.5146034507363397e-05,2.5870688323746399e-08,386.16334566829403,
T20230511104518,2023-05-11 10:45:48.460,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002AYVR31040+L1AE01528+0,0x0000001B9F16959A,LG5D173002AYVR31040+L1AE01528+0,81,75,44.799999999999997,44.799999999999997,174.85148020308301,186.74032089048799,77.680171986205167,-0.11484644053574768,0.0016389001575504061,183.07879242291929,-0.049111433479129704,0.0015000444125538473,-3.7359004778636499e-14,0.35127386061402199,8.4239461001598296e-05,2.4249721932660999e-08,-7.6522121972288902e-14,0.37187658311433303,9.5982516236564798e-05,2.84786771520151e-08,382.06626717320302,
T20230511103411,2023-05-11 10:34:41.268,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002AZVR31040+L1AE01529+0,0x0000001ABF16D59A,LG5D173002AZVR31040+L1AE01529+0,82,78,44.799999999999997,44.799999999999997,181.07664893094901,190.31994548172801,105.48829492061701,-0.082308453718091756,0.0016318928030482341,207.35837827856994,-0.10198201386584083,0.001474107191644625,-1.9192980538207399e-13,0.35242758689884102,8.5236452654999497e-05,2.5128652213962701e-08,5.6149529470417298e-14,0.36709182229416198,9.0541553578130505e-05,2.53512882266188e-08,384.593042025366,
T20230511103558,2023-05-11 10:36:27.827,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002B0VR31040+L1AE01530+0,0x00000013BF16D59A,LG5D173002B0VR31040+L1AE01530+0,80,80,44.799999999999997,42.293999999999997,171.76820287984901,183.30535434595001,106.55493789146794,-0.058766839893212158,0.0015868186398881763,201.64748163794917,-0.028450349547333498,0.001419420739402848,-3.0236924075666098e-13,0.35733312058740702,8.8486746251033102e-05,2.7876920687014199e-08,-6.2699845315705703e-14,0.37578759843468101,9.3699522401598906e-05,2.5191019874992098e-08,385.18514968050198,
T20230511103447,2023-05-11 10:35:17.381,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002B2VR31040+L1AE01532+0,0x00000013BF16D592,LG5D173002B2VR31040+L1AE01532+0,79,80,47.454999999999998,44.799999999999997,184.04919064474799,198.04671650845299,103.495226184518,-0.15975589465121928,0.001634739693521332,149.75599620224565,-0.12465707036650298,0.0016645750344360887,6.4059868520871495e-14,0.35034091703454401,8.2070345102443304e-05,2.1824231970756401e-08,1.40443212615082e-14,0.35783350781015399,8.6464418808475494e-05,2.2832837219002401e-08,380.25478787356099,
T20230511103030,2023-05-11 10:30:59.926,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002BGVR31040+L1AE06514+0,0x000000329F168596,LG5D173002BGVR31040+L1AE06514+0,76,80,47.454999999999998,44.799999999999997,178.63562148026301,198.09661779004099,130.73187116225134,-0.1932968392863299,0.0014741786836332327,164.42321469222622,-0.13184912776926316,0.0015106057550136232,8.9817042692175202e-14,0.36080089978554503,8.7923353326826e-05,2.3757660727626101e-08,-1.1041167979897199e-13,0.35870759385654799,8.5453023495178401e-05,2.2775483082886401e-08,381.29738736745497,
T20230511103624,2023-05-11 10:36:53.993,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002BHVR31040+L1AE06515+0,0x000000339F168592,LG5D173002BHVR31040+L1AE06515+0,78,79,47.454999999999998,44.799999999999997,186.20543182060001,195.83634449726301,130.91655201319855,-0.19024858217454238,0.0015595510693434613,174.33338487337753,-0.10122250294075925,0.0015123886780362065,-1.06886721695787e-13,0.34787212604797002,8.1062632825729499e-05,2.2928902523707301e-08,-1.28508315100362e-14,0.35678353022871501,8.3837838141300603e-05,2.1234307978341601e-08,385.43993673718199,
T20230511103614,2023-05-11 10:36:44.591,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5968A,LG5D173002BUVR31040+L1AE06526+0,0x0000003A9F16C59E,LG5D173002BUVR31040+L1AE06526+0,81,80,44.799999999999997,42.293999999999997,173.535532434125,190.626525884133,133.26225220343105,-0.32938884820290948,0.0015696388596314779,234.45962367665214,-0.10771698816403363,0.0014299327885050829,-3.1227798125144101e-13,0.35307770914999997,8.6269718683187394e-05,2.539938481423e-08,-1.3097856133015299e-13,0.371765356436983,9.3362220384515397e-05,2.6034768185075101e-08,384.406536270841,
T20230512155627,2023-05-12 15:56:57.140,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000E6VR31040+L1AE11702+0,0x0000009AA712D196,LG5D174000E6VR31040+L1AE11702+0,81,81,44.799999999999997,42.293999999999997,179.433226120184,187.413646362555,149.14803767426645,-0.22737726632027008,0.0015216918821702771,166.61314685995544,-0.071007153959337696,0.0014966851089656082,7.8215212084842304e-14,0.35768544393353702,8.6403364498393199e-05,2.48630111709987e-08,8.8651308516318699e-14,0.37380317162916998,9.2441692442946506e-05,2.4167803221461901e-08,382.294269771713,
T20230512161529,2023-05-12 16:15:58.878,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000FQVR31040+L1AE04322+0,0x000000BB9F02C596,LG5D174000FQVR31040+L1AE04322+0,80,82,44.799999999999997,42.293999999999997,179.35228718426501,187.26864947790099,133.90405876095173,-0.37147605911072196,0.0015580908523734009,198.92528291022921,-0.061413183236623481,0.001596364701095368,8.1129547524483302e-14,0.36315635037751398,9.0314512187913897e-05,2.6727506076969901e-08,-1.8429702208777599e-14,0.36535557811632002,9.17327761656057e-05,2.73943806325248e-08,380.28194091503298,
T20230512161732,2023-05-12 16:18:01.993,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000FTVR31040+L1AE04325+0,0x000000BB9F02C59E,LG5D174000FTVR31040+L1AE04325+0,81,81,44.799999999999997,42.293999999999997,176.69866698077701,190.592951922287,119.91455544586086,-0.33940176742570966,0.0015888505909557834,142.26214594689299,-0.15944093783473862,0.0015526470990719348,-3.8330449925183498e-14,0.35881997526915599,8.6878056005882106e-05,2.4735013498188199e-08,-8.4432461022743205e-14,0.375049492130544,9.3717747280094301e-05,2.5388337538586499e-08,383.682433113294,
T20230512155540,2023-05-12 15:56:10.658,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000FZVR31040+L1AE04331+0,0x000000BAAF068596,LG5D174000FZVR31040+L1AE04331+0,81,80,44.799999999999997,42.293999999999997,180.017732428312,191.27408456904499,111.49437208732201,-0.16808932788195965,0.0015694958891183512,205.872241738171,-0.073455886120347744,0.0014669568019677174,-9.05109320825659e-14,0.35715508534791701,8.6290434713964806e-05,2.5409891623286599e-08,-5.5289106626332802e-14,0.37466692660618001,9.4176645139869804e-05,2.5295848041093699e-08,386.99443292849702,
T20230512160948,2023-05-12 16:10:17.981,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GDVR31040+L1AE04713+0,0x000000D78E568592,LG5D174000GDVR31040+L1AE04713+0,82,82,44.799999999999997,42.293999999999997,188.39005831083901,190.68885044160501,134.02354895912543,-0.27827350258067518,0.0015612723176577838,227.64084069076847,-0.098070198092262584,0.0015484533856851804,-4.2743586448068502e-14,0.35173790826178702,8.4911299255596595e-05,2.3581708315079801e-08,-2.29427588038789e-13,0.36526182270197,9.0504995650650399e-05,2.4035366304713701e-08,376.23005968712903,
T20230512161055,2023-05-12 16:11:25.174,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GFVR31040+L1AE04715+0,0x000000DEAE56C592,LG5D174000GFVR31040+L1AE04715+0,83,84,44.799999999999997,39.927999999999997,180.806533157872,200.286234739522,119.18563017703499,-0.26700089217205086,0.0016618792721063394,132.46258199815961,-0.043370017027020064,0.0015370423781001449,-7.4107386893729199e-14,0.34600848615784602,8.1050725031561703e-05,2.1666151195176001e-08,-1.0005885009434201e-13,0.37648832524853598,9.7056182487452301e-05,2.7459848490220001e-08,378.69681446023702,
T20230512160927,2023-05-12 16:09:57.740,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GGVR31040+L1AE04716+0,0x000000DFAE528592,LG5D174000GGVR31040+L1AE04716+0,82,81,44.799999999999997,42.293999999999997,176.740461609123,186.49584078669699,149.15433603506216,-0.28574215344473786,0.0015338389980909652,189.42743016456942,-0.17149477856815806,0.001458209320679171,-1.01613162328817e-13,0.35103374961349398,8.5483390615502896e-05,2.62794587460532e-08,-1.2406742300186099e-13,0.37461157550528301,9.2681012784569399e-05,2.3719115873283301e-08,379.48321087547998,
T20230512155954,2023-05-12 16:00:24.797,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GJVR31040+L1AE04718+0,0x000000DEBE52859E,LG5D174000GJVR31040+L1AE04718+0,83,82,44.799999999999997,42.293999999999997,178.63027179544301,188.18129322292,101.0207308598951,-0.21272609603254372,0.0016559478759219401,180.4608097977239,-0.11509574098610778,0.0015377084354145189,-6.1201044232461805e-14,0.346898522034983,8.1896892982506899e-05,2.2200419512729701e-08,9.4535490546832105e-14,0.36525949031098398,8.9511281141632995e-05,2.48208981531313e-08,381.97815139710298,
T20230512161451,2023-05-12 16:15:21.820,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GKVR31040+L1AE04719+0,0x000000D6AE56C59E,LG5D174000GKVR31040+L1AE04719+0,81,81,44.799999999999997,42.293999999999997,184.71586387116199,188.38194932082399,111.96959472826885,-0.1181356936888467,0.0016148446845441215,221.01195158460055,-0.084186390280372447,0.0014937956918126957,1.5856760349208801e-13,0.35547297918222898,8.6545775491005307e-05,2.50375607017705e-08,-7.2164496600635207e-15,0.37206523293350502,9.18084079181198e-05,2.42388975569447e-08,378.36985409487301,
T20230512161223,2023-05-12 16:12:53.715,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GPVR31040+L1AE04723+0,0x000000DE8E52C596,LG5D174000GPVR31040+L1AE04723+0,83,83,42.293999999999997,42.293999999999997,175.786700039545,192.82953561246001,149.01766531776249,-0.31429164989957148,0.0015640534480774358,183.38243537345522,-0.029412815388644376,0.0015554977525105568,-7.9020123777695504e-14,0.36629970877548201,9.0820739675624205e-05,2.6337202929456199e-08,4.5907722068250198e-14,0.360694891788365,8.7209890003021596e-05,2.4565321780932301e-08,373.21952954619098,
T20230512161350,2023-05-12 16:14:20.322,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GRVR31040+L1AE04725+0,0x000000DE9E52C59E,LG5D174000GRVR31040+L1AE04725+0,83,82,44.799999999999997,42.293999999999997,187.49164220030201,192.082355841463,135.16802431663618,-0.30036988945700127,0.0016176008430812427,114.95621249296443,-0.050477262194014577,0.0016985632005889924,8.7624352218540505e-14,0.34723808553632002,8.2621419820735502e-05,2.42400662889825e-08,-1.66311409088848e-13,0.36268651828387199,8.9269650653798203e-05,2.6625347797364199e-08,376.60179300653601,
T20230512161259,2023-05-12 16:13:29.611,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GUVR31040+L1AE04728+0,0x000000D6BE52859E,LG5D174000GUVR31040+L1AE04728+0,85,81,42.293999999999997,42.293999999999997,181.527850088805,188.625182099402,81.655380179155728,-0.29264750231726999,0.0015521271888593014,159.28507424881442,-0.1163451098458972,0.0015227057180475585,-6.4614980033184098e-14,0.36147227991981401,8.8316367121415705e-05,2.4301991063954801e-08,1.3555823130673199e-13,0.371816055815753,9.4647670169866003e-05,2.76031278304784e-08,381.28561802287601,
T20230512162111,2023-05-12 16:21:41.566,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GVVR31040+L1AE04729+0,0x000000DE9E52C59A,LG5D174000GVVR31040+L1AE04729+0,83,83,44.799999999999997,42.293999999999997,188.51982425674501,193.96815620740199,136.4731350650973,-0.2418710561233412,0.0016459958932871215,186.18129150135394,-0.19772859660455411,0.0015490379664173748,-9.6006536054460399e-14,0.34673362948589798,8.2309385330419903e-05,2.2906257197136899e-08,4.4353409833774997e-14,0.36296846670178001,8.8191656587811705e-05,2.37737872955968e-08,373.24211843749998,
T20230512162153,2023-05-12 16:22:23.311,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000GWVR31040+L1AE04730+0,0x000000D79E56C59A,LG5D174000GWVR31040+L1AE04730+0,83,79,44.799999999999997,42.293999999999997,185.53543855160899,187.10990237772501,139.51775536893365,-0.30534573878341797,0.0015862337273402304,224.41404209868847,-0.16110516016746551,0.0014284345973646086,4.1883163603983999e-14,0.34964254563385599,8.22106303418208e-05,2.3316788937204099e-08,-6.0729199446996101e-14,0.37858479426337199,9.5522069512550499e-05,2.4979260525949801e-08,383.15875404987798,
T20230512161447,2023-05-12 16:15:17.059,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000HNVR31040+L1AE06724+0,0x00000036BF16F19A,LG5D174000HNVR31040+L1AE06724+0,81,78,44.799999999999997,42.293999999999997,182.75207000849699,183.54560021204099,168.59266113640766,-0.24610827113920652,0.0015461000316084237,183.26686174251387,-0.19250036543520235,0.0014337797007863548,3.8635761256955397e-14,0.357901027252578,8.7246193502289995e-05,2.5207782889480901e-08,6.8056671409522096e-14,0.38732058021293703,9.9889748194599597e-05,2.8043207297166301e-08,381.45084742269501,
T20230512160645,2023-05-12 16:07:15.603,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5998A,LG5D174000HRVR31040+L1AE06727+0,0x00000036AF16B19A,LG5D174000HRVR31040+L1AE06727+0,83,80,44.799999999999997,42.293999999999997,188.93487514921699,186.93543246849401,154.96553078825306,-0.47792725885764437,0.0015963211128411483,203.22123243988787,-0.15395953358813685,0.0014875079916429911,-1.7708057242771199e-14,0.34932933407834699,8.4967746492207799e-05,2.4940939931183899e-08,-1.3877787807814501e-16,0.37891834660434798,9.6181517349749906e-05,2.6882771807597201e-08,383.45995799886703,
