ActuatorSN,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,aps_strokeMax_um,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,sph_S1_gain,sph_S1_OOVreg,sph_S2_gain,sph_S2_OOVreg,sph_strokecenter_x_sensor_offset_lsb,sph_strokecenter_y_sensor_offset_lsb
UC4D2620022Y00A5002+01AA06012+5,146.9214351,-0.013986529,0.001774416,148.6659386,0.104890899,0.001633914,375.442535,-1.64E-14,0.366484693,8.97E-05,2.42E-08,5.50E-15,0.33917914,7.86E-05,2.20E-08,44.8,83,42.294,82,184.9930556,184.4539749
UC4D262001DZ00A5002+01AA10131+5,161.5412314,0.037420658,0.001623717,157.9838252,-0.029617605,0.001631073,368.984005,2.41E-15,0.371243161,9.30E-05,2.66E-08,-2.91E-15,0.35716573,8.68E-05,2.46E-08,42.294,85,42.294,81,178.5603189,172.7694009
UC4D262001EB00A5002+01AA09211+5,138.976355,0.07465404,0.001728714,211.8712236,0.098836899,0.00160563,373.57294,1.16E-14,0.356841702,8.78E-05,2.64E-08,9.74E-15,0.335453465,8.15E-05,2.45E-08,37.695,100,37.695,93,185.2336257,183.7994727
UC4D2620022N00A5002+01AA06002+5,73.04381095,-0.143353772,0.001700912,118.5874754,0.06508041,0.001700821,357.029595,-1.37E-14,0.35233482,8.38E-05,2.36E-08,-4.58E-15,0.352832576,8.51E-05,2.74E-08,44.8,81,47.455,77,198.8355034,180.1578056
UC4D2620022W00A5002+01AA06010+5,197.9972289,0.024045975,0.001699301,128.3041467,0.103365733,0.001722378,371.634575,-1.37E-14,0.365543651,9.10E-05,2.32E-08,4.52E-15,0.341962982,8.01E-05,2.40E-08,44.8,83,42.294,82,183.8001776,183.9731538
UC4D262001SX00A5002+01AA05423+5,175.2764784,-0.184152726,0.001698884,173.9983074,-0.058733574,0.00166874,379.668185,-1.07E-14,0.363019348,9.04E-05,2.71E-08,1.03E-14,0.348591339,8.83E-05,2.84E-08,42.294,86,42.294,82,182.2469161,182.4837727
UC4D262001SZ00A5002+01AA05425+5,62.79771573,-0.320142339,0.001792523,166.7556297,-0.163207189,0.001668008,378.114035,-6.58E-15,0.355712876,8.51E-05,2.37E-08,-1.69E-14,0.35040835,8.32E-05,2.56E-08,42.294,85,44.8,79,187.681888,169.0591439
UC4D2620022H00A5002+01AA08729+5,141.2406198,-0.084892973,0.001747536,41.42536923,0.052998849,0.001747268,374.27884,1.53E-14,0.368951357,9.25E-05,2.66E-08,-1.63E-14,0.338545192,7.80E-05,2.11E-08,44.8,84,42.294,81,186.5278054,182.3825748
UC4D262002ZE00A5002+01AA08324+5,105.0258344,0.094708207,0.001798819,110.0094794,0.113716651,0.001679441,376.03917,1.39E-15,0.36397337,9.19E-05,2.52E-08,1.23E-14,0.338911476,7.90E-05,2.38E-08,44.8,83,44.8,78,187.6284925,170.4322317
UC4D2620000N00A5002+01AA10322+5,114.5415845,0.049569099,0.001763486,177.4537876,-8.90E-05,0.001694735,369.594745,1.74E-14,0.35713467,8.60E-05,2.39E-08,-1.66E-14,0.347136082,8.21E-05,2.46E-08,42.294,86,44.8,79,184.3770297,175.2005779
UC4D2620016G00A5002+01AA11332+5,95.22567806,0.072520749,0.001809897,158.0245257,-0.043106236,0.00169549,374.7172,-1.40E-14,0.353071604,8.49E-05,2.45E-08,1.14E-14,0.3401692,8.25E-05,2.35E-08,42.294,88,42.294,84,184.6635504,184.9553789
UC4D2620000J00A5002+01AA10318+5,136.6256623,0.126471267,0.001810349,63.33595165,-0.075013358,0.001690583,372.50421,7.38E-15,0.371286065,9.48E-05,2.60E-08,3.54E-15,0.334736765,7.66E-05,2.11E-08,44.8,85,42.294,80,185.7309843,177.1157972
UC4D2620017J00A5002+01AA08804+5,61.75263857,0.025025949,0.001724023,150.3842446,0.172516258,0.001639991,372.4513,-9.44E-16,0.365474161,9.14E-05,2.73E-08,2.78E-16,0.35408936,8.99E-05,2.79E-08,42.294,84,42.294,81,174.0788942,175.7799532
UC4D2620017L00A5002+01AA08806+5,148.9205135,0.007881502,0.001786083,127.5454373,0.054581212,0.001761519,373.34297,3.77E-15,0.352749555,8.34E-05,2.25E-08,-2.86E-15,0.338530216,7.76E-05,2.18E-08,42.294,89,47.455,76,193.878088,179.5705869
UC4D262001T100A5002+01AA05427+5,118.0495227,-0.148586935,0.00169286,118.778179,-0.053735326,0.001697346,375.221665,1.00E-14,0.359433182,8.74E-05,2.41E-08,-1.71E-14,0.351266649,8.38E-05,2.48E-08,42.294,86,44.8,79,191.4779783,176.4259824
UC4D2620000P00A5002+01AA10323+5,121.5551445,0.063374992,0.001751883,163.7599809,-0.056799935,0.001653557,376.371645,-1.23E-14,0.359126903,8.72E-05,2.43E-08,8.62E-15,0.356730457,8.39E-05,2.22E-08,44.8,80,44.8,78,188.3395624,170.8960398
UC4D262000Y000A5002+01AA10832+5,91.89355391,0.071242654,0.001708903,151.9336551,0.006462134,0.001710197,377.35139,2.51E-14,0.349285093,8.33E-05,2.40E-08,1.45E-14,0.350248269,8.83E-05,2.73E-08,42.294,85,47.455,76,187.5195763,176.6428594
UC4D2620022D00A5002+01AA08725+5,149.9932615,-0.123256283,0.001722651,126.6891575,0.128615203,0.001645615,374.209355,-9.60E-15,0.369962055,9.46E-05,2.70E-08,2.11E-15,0.3414989,7.99E-05,2.36E-08,42.294,88,39.928,85,189.9091591,175.621239
UC4D2620022G00A5002+01AA08728+5,113.8566596,-0.037786299,0.001816932,144.1241199,0.115338421,0.001715281,377.42172,-1.91E-14,0.359312642,8.70E-05,2.41E-08,-3.05E-16,0.341138394,7.88E-05,2.22E-08,42.294,88,42.294,83,185.4696054,178.7619768
UC4D2620017H00A5002+01AA08803+5,170.9947082,-0.096715428,0.001688945,125.5909064,-0.061794371,0.001617355,371.71394,-1.41E-14,0.370107547,9.66E-05,3.38E-08,4.16E-17,0.346350768,8.10E-05,2.30E-08,42.294,86,42.294,80,183.6500657,175.3288657
UC4D2620017R00A5002+01AA08811+5,183.3522029,0.051437894,0.001632577,108.3823939,0.035384944,0.001612841,366.650895,-1.12E-14,0.379377022,9.70E-05,2.89E-08,-8.13E-15,0.345226835,8.19E-05,2.23E-08,42.294,87,42.294,80,184.30207,183.192425
UC4D262001ST00A5002+01AA05419+5,154.7358737,-0.24331857,0.001708941,156.6081672,-0.024875932,0.001633931,373.19815,1.39E-14,0.362431478,9.30E-05,2.68E-08,3.25E-15,0.338030938,7.88E-05,2.43E-08,42.294,88,37.695,92,187.4180504,182.3718954
UC4D262001UD00A5002+01AA03909+5,170.9546783,-0.159229512,0.001729752,168.6605102,0.098319643,0.001606193,370.742255,2.55E-15,0.373365772,9.29E-05,2.49E-08,-2.15E-14,0.338848848,8.05E-05,2.33E-08,42.294,89,42.294,81,180.4005354,182.5312483
UC4D262000F500A5002+01AA01703+5,72.05496933,-0.271557834,0.001780907,147.7778648,-0.098750234,0.001686536,379.70907,-5.83E-16,0.35487667,8.50E-05,2.40E-08,2.25E-14,0.344447235,8.01E-05,2.48E-08,42.294,87,44.8,79,190.8633256,173.2879555
UC4D2620015N00A5002+01AA11304+5,149.6782338,-0.113985833,0.001712685,155.089338,-0.011045458,0.001649811,374.26688,9.88E-15,0.355739655,8.77E-05,2.57E-08,-1.97E-15,0.33855673,8.28E-05,2.46E-08,47.455,78,42.294,83,181.2923797,189.9372666
UC4D2610004J00A5002+01AA09626+5,101.7384837,-0.025852585,0.001824323,208.1520402,0.132624231,0.001554002,374.481965,2.86E-14,0.373291153,9.43E-05,2.74E-08,2.41E-14,0.336480524,7.70E-05,2.22E-08,42.294,88,42.294,80,179.7313357,181.7696479
UC4D262000F700A5002+01AA01705+5,126.6347266,-0.197799273,0.001768081,158.6934313,-0.041523492,0.001645095,376.212005,-2.58E-15,0.368055699,8.93E-05,2.70E-08,5.05E-15,0.343231179,7.78E-05,2.08E-08,44.8,83,42.294,81,177.9229762,179.6460854
UC4D2610004K00A5002+01AA09627+5,116.9836418,-0.141543024,0.001705648,139.7262588,0.121036834,0.001659062,374.765235,-1.12E-14,0.364655134,8.93E-05,2.52E-08,-2.22E-15,0.343154247,7.96E-05,2.39E-08,42.294,87,42.294,82,185.0478705,177.5397788
UC4D2610004N00A5002+01AA09630+5,121.1741873,-0.079878257,0.001659837,158.8538746,0.090296576,0.001573439,374.61242,2.40E-14,0.368100899,9.33E-05,2.93E-08,8.44E-15,0.351884255,8.86E-05,2.79E-08,42.294,86,42.294,81,176.076149,179.8975903
UC4D262001BW00A5002+01AA02724+5,53.13988626,0.049204804,0.001773416,95.07510802,0.061397085,0.001634807,372.40801,-2.16E-15,0.376365686,9.55E-05,2.68E-08,-2.43E-14,0.345738109,8.12E-05,2.37E-08,44.8,82,44.8,76,183.8149375,178.0353029
UC4D2610002F00A5002+01AA00719+5,108.3311008,-0.229850285,0.001728042,96.91996801,0.111883356,0.001646543,375.85873,1.32E-14,0.373452703,9.31E-05,2.65E-08,-2.08E-15,0.34076364,7.96E-05,2.25E-08,42.294,88,42.294,80,182.7477717,182.7239319
UC4D2610002H00A5002+01AA00721+5,160.2506961,-0.169646438,0.00166133,121.8081781,0.217561735,0.001651547,375.699285,-1.10E-14,0.36383009,9.03E-05,2.57E-08,2.08E-14,0.338122546,7.77E-05,2.29E-08,42.294,89,42.294,83,181.6382718,178.1474121
UC4D262001BU00A5002+01AA02722+5,116.4252684,0.030118609,0.00167568,109.8380195,0.079312139,0.001735472,374.69172,3.89E-15,0.357752389,8.82E-05,2.64E-08,3.58E-14,0.355888103,9.20E-05,2.84E-08,42.294,84,44.8,79,186.6886509,182.7489785
UC4D262000EH00A5002+01AA01313+5,91.13934458,-0.015107469,0.001810616,220.5859639,0.131322639,0.001581579,383.313515,-1.09E-14,0.354849164,8.55E-05,2.50E-08,6.94E-16,0.334262848,8.10E-05,2.41E-08,42.294,90,42.294,84,184.2417568,193.2734874
UC4D262000EK00A5002+01AA01315+5,110.245459,-0.04901176,0.001713361,97.29462125,-0.018417116,0.001688436,376.725765,-8.69E-15,0.361864361,8.87E-05,2.48E-08,-2.79E-14,0.347203528,8.07E-05,2.28E-08,42.294,87,44.8,78,188.6734001,176.2222517
UC4D262001Q100A5002+01AA10821+5,154.1385819,-0.17745831,0.001643815,121.5249236,0.049055649,0.001695139,374.734685,-3.22E-15,0.360936791,8.71E-05,2.37E-08,-1.20E-14,0.351637588,8.43E-05,2.34E-08,42.294,85,42.294,83,175.7817649,175.7357963
UC4D262001Q800A5002+01AA10828+5,112.8666203,-0.046026709,0.001705438,132.8918729,0.05323221,0.001627808,373.685325,-2.25E-14,0.372244484,9.36E-05,2.61E-08,2.04E-14,0.354994744,8.62E-05,2.58E-08,42.294,85,42.294,81,179.4519376,173.0967052
UC4D2620013100A5002+01AA03211+5,98.45900579,-0.188434141,0.001675298,163.914143,0.052376541,0.001706672,378.8434,-1.02E-14,0.352867841,8.43E-05,2.19E-08,-5.00E-15,0.348393733,8.32E-05,2.49E-08,37.695,96,44.8,80,190.9541204,176.9913994
UC4D2620013200A5002+01AA03212+5,193.0968495,-0.168723119,0.001662619,139.7327023,0.060769129,0.001641261,376.63743,6.00E-15,0.366234031,9.06E-05,2.62E-08,2.80E-15,0.345310183,8.18E-05,2.37E-08,42.294,87,44.8,78,192.0315549,183.4144094
UC4D2620014700A5002+01AA10819+5,140.2870969,-0.140446004,0.001687649,105.1151089,-0.120899162,0.001657765,375.24682,6.22E-15,0.363433428,9.15E-05,2.82E-08,1.13E-14,0.345131225,8.64E-05,2.71E-08,39.928,91,39.928,85,181.0881965,178.09806
UC4D2620014900A5002+01AA10821+5,79.13798619,-0.037291968,0.001660442,147.8386949,-0.07094354,0.001681058,375.3659,4.69E-15,0.355454215,8.43E-05,2.34E-08,5.93E-15,0.361344099,8.83E-05,2.73E-08,39.928,88,42.294,84,181.6774428,165.555574
UC4D262001Q200A5002+01AA10822+5,135.8888886,0.073355874,0.001674128,103.5940761,0.20934585,0.001614999,377.2119,-4.33E-15,0.379446285,9.84E-05,2.85E-08,4.15E-15,0.348724321,8.27E-05,2.50E-08,42.294,86,42.294,79,182.3773356,170.8513028
UC4D262001Q400A5002+01AA10824+5,214.9460354,0.24754974,0.001658839,187.7890445,0.139932723,0.001680224,378.78932,1.51E-14,0.355945611,8.60E-05,2.38E-08,1.97E-14,0.34739038,8.28E-05,2.38E-08,44.8,82,42.294,84,186.378481,176.0708426
UC4D2610002M00A5002+01AA00725+5,150.9291364,-0.136624608,0.001749008,147.6779281,0.235988456,0.001653695,375.686025,-2.25E-15,0.369349863,9.25E-05,2.77E-08,2.78E-17,0.337828787,7.79E-05,2.31E-08,42.294,89,42.294,82,182.3399412,177.652263
UC4D2610002Q00A5002+01AA00728+5,135.1393087,-0.167375211,0.001806762,186.3251437,0.286895469,0.001624397,377.379665,-1.71E-14,0.357209129,8.83E-05,2.64E-08,-7.11E-15,0.336327459,8.11E-05,2.40E-08,44.8,84,42.294,83,188.9614193,187.0079542
UC4D262001BY00A5002+01AA02726+5,101.5583598,0.032054793,0.001728595,97.93666501,0.144575225,0.001716463,372.413535,9.55E-15,0.357873129,9.06E-05,2.92E-08,1.25E-14,0.3406527,8.06E-05,2.40E-08,42.294,88,44.8,79,184.5690136,183.5297541
UC4D262001C000A5002+01AA02728+5,80.55285834,-0.04882557,0.00172547,159.4725472,0.085806382,0.001600475,373.25379,1.16E-14,0.36811603,9.13E-05,2.59E-08,-9.53E-15,0.34954394,8.40E-05,2.42E-08,42.294,86,42.294,82,185.4128305,169.9359088
UC4D262001BV00A5002+01AA02723+5,91.7969393,0.007853184,0.001737407,135.7725222,-5.27E-05,0.001596547,371.53259,-1.29E-14,0.366950346,9.09E-05,2.56E-08,-9.99E-15,0.342647482,7.88E-05,2.20E-08,42.294,87,44.8,77,188.5937519,180.0472975
UC4D262001BX00A5002+01AA02725+5,55.45225866,-0.035635355,0.00171739,131.8508399,0.072490355,0.001625682,377.042575,-2.97E-15,0.353197303,8.55E-05,2.49E-08,1.10E-14,0.352326283,8.90E-05,2.75E-08,39.928,89,44.8,79,184.0305476,177.0555277
UC4D2610002G00A5002+01AA00720+5,193.9626121,-0.162679258,0.001686095,161.6560539,0.145650365,0.001618231,373.57944,-8.85E-15,0.370348048,9.29E-05,2.70E-08,-9.02E-15,0.339025924,7.88E-05,2.22E-08,44.8,84,42.294,81,182.6125165,180.585339
UC4D2610002J00A5002+01AA00722+5,155.8383493,-0.120233393,0.001646863,179.9936291,0.160015657,0.001650323,370.334445,-1.07E-14,0.353643168,8.90E-05,2.94E-08,3.19E-15,0.345203076,8.30E-05,2.58E-08,42.294,87,44.8,79,189.5149921,180.5203943
UC4D262001QA00A5002+01AA10830+5,73.00279041,0.040914015,0.001789838,133.9129888,0.143048605,0.001712426,376.50197,-7.11E-15,0.357034726,8.61E-05,2.43E-08,5.44E-15,0.339563136,7.74E-05,2.21E-08,44.8,83,42.294,83,185.2995912,178.5993128
UC4D262001Q600A5002+01AA10826+5,73.27714448,0.151943119,0.001734185,156.5454065,0.245035144,0.001622188,374.15924,9.55E-15,0.360005176,8.86E-05,2.62E-08,-2.14E-15,0.340938403,8.31E-05,2.40E-08,44.8,83,42.294,83,183.8933426,183.2317485
UC4D2620012Z00A5002+01AA03209+5,130.3788393,-0.228491164,0.00171305,193.9357483,-0.060017822,0.001691655,376.779585,-1.26E-14,0.355373607,8.54E-05,2.39E-08,-2.89E-15,0.35260709,8.30E-05,2.43E-08,44.8,81,47.455,76,189.3398438,174.3545925
UC4D2620013400A5002+01AA03214+5,41.89666375,-0.236261158,0.001758285,164.6093131,-0.07159166,0.001646381,374.51895,-4.64E-15,0.36671474,9.28E-05,2.87E-08,1.74E-14,0.356814942,9.28E-05,2.98E-08,42.294,84,42.294,81,180.6223177,176.5562583
UC4D2620014800A5002+01AA10820+5,203.1522643,0.028831272,0.001668995,68.58098235,0.030933737,0.001757747,376.922975,-7.49E-15,0.343762687,8.43E-05,2.84E-08,1.03E-14,0.33025551,7.51E-05,2.21E-08,42.294,90,42.294,85,190.7506381,177.4784542
UC4D2620014A00A5002+01AA10822+5,28.17858337,-0.01769774,0.001757727,158.9943203,-0.024179472,0.001642326,376.45049,-8.08E-15,0.361437129,8.92E-05,2.58E-08,1.58E-15,0.349569252,8.39E-05,2.40E-08,42.294,86,44.8,78,185.8047486,178.6867796
UC4D2610002N00A5002+01AA00726+5,117.829022,-0.190026789,0.001666462,147.9339126,0.134310321,0.001619761,366.33766,4.52E-15,0.361727776,9.22E-05,3.11E-08,4.94E-15,0.35449482,8.56E-05,2.60E-08,42.294,85,44.8,78,183.3593747,175.0122319
UC4D2620017A00A5002+01AA10028+5,143.0968946,-0.098229536,0.001635994,87.98107367,0.070769347,0.001641172,374.30627,-1.81E-14,0.375536157,9.50E-05,2.76E-08,-1.52E-14,0.352462703,8.29E-05,2.53E-08,44.8,81,44.8,76,181.1955613,172.0468864
UC4D262001BZ00A5002+01AA02727+5,74.55324507,0.046239525,0.0016722,155.4181664,0.109870093,0.00163475,377.74737,2.83E-15,0.363203557,8.98E-05,2.53E-08,-5.55E-16,0.35902194,8.77E-05,2.45E-08,39.928,89,42.294,83,189.9745119,175.9171043
UC4D262001C500A5002+01AA05701+5,148.9448163,-0.019734923,0.001694854,180.6589984,0.040081466,0.001683311,375.297845,-8.52E-15,0.36179026,8.94E-05,2.55E-08,2.13E-14,0.34877942,8.78E-05,2.74E-08,44.8,81,42.294,82,179.9690005,178.1360723
UC4D2620016C00A5002+01AA11328+5,173.417893,0.03185082,0.001668455,154.8899236,0.070407411,0.00164692,377.022165,-4.94E-15,0.364820202,9.15E-05,2.36E-08,1.28E-15,0.347482624,8.30E-05,2.51E-08,42.294,86,42.294,82,183.6687785,179.0876873
UC4D2620016E00A5002+01AA11330+5,170.2941738,-0.000567302,0.001698555,156.3195411,0.053071396,0.001647815,377.339625,3.72E-15,0.370756825,9.14E-05,2.57E-08,-1.16E-14,0.346051618,8.14E-05,2.30E-08,44.8,81,42.294,81,177.3939412,171.9971171
UC4D262001M600A5002+01AA03020+5,143.4722589,-0.218365577,0.0016272,102.6940317,-0.101414383,0.001726864,383.616285,-1.65E-14,0.356043981,8.64E-05,2.77E-08,-3.89E-15,0.357029451,8.80E-05,2.90E-08,42.294,84,47.455,75,187.1565221,169.8742262
UC4D262001M700A5002+01AA03021+5,143.7321473,-0.162739903,0.001746565,128.2088517,-0.036663319,0.001657728,384.89672,1.55E-14,0.372875096,9.31E-05,2.71E-08,5.44E-15,0.342666992,8.07E-05,2.34E-08,44.8,83,44.8,77,182.9846544,178.6002943
UC4D2620000R00A5002+01AA10325+5,186.4205689,0.03726111,0.00160125,68.55322872,0.054568926,0.001719795,374.949445,-1.38E-14,0.364020299,9.15E-05,2.80E-08,-6.16E-15,0.346454357,8.67E-05,2.69E-08,42.294,87,44.8,77,184.8176498,184.5527169
UC4D2620017Q00A5002+01AA08810+5,126.60661,-0.10499075,0.001792565,125.2688812,0.042859058,0.001692363,378.08004,1.97E-15,0.35829822,8.60E-05,2.36E-08,-2.39E-15,0.335846772,7.58E-05,2.19E-08,44.8,84,44.8,79,192.0501052,182.1019658
UC4D2620000L00A5002+01AA10320+5,121.4412533,0.057148755,0.001750174,173.833332,0.017641558,0.001764474,380.969875,1.60E-14,0.354095985,8.46E-05,2.40E-08,1.29E-14,0.34779894,8.31E-05,2.54E-08,42.294,86,44.8,80,187.825095,178.8142977
UC4D2620016D00A5002+01AA11329+5,187.5315174,0.04876189,0.001638137,152.8380254,0.068256086,0.001669026,377.89739,3.55E-15,0.363475788,8.87E-05,2.48E-08,5.29E-15,0.344360345,7.95E-05,2.16E-08,42.294,87,44.8,78,180.4374446,171.0602474
UC4D2620017B00A5002+01AA10029+5,72.17057837,0.145330241,0.001789066,123.2063438,0.200661894,0.001675214,375.26593,-1.70E-14,0.366910352,9.10E-05,2.54E-08,2.17E-14,0.344307707,8.16E-05,2.44E-08,42.294,86,44.8,77,182.56395,178.3329242
UC4D2620022J00A5002+01AA08730+5,127.2322402,-0.119006977,0.001704088,119.2109138,0.12424611,0.001639778,375.178895,-1.75E-14,0.368297616,9.41E-05,2.99E-08,8.72E-15,0.344411363,8.38E-05,2.39E-08,42.294,86,39.928,84,168.1576365,177.8107479
UC4D2620016F00A5002+01AA11331+5,74.93026696,0.111711815,0.001720263,108.9077397,0.12936046,0.001698055,375.847355,1.03E-14,0.352291228,8.56E-05,2.49E-08,3.50E-15,0.353295708,8.98E-05,2.83E-08,42.294,85,44.8,79,186.6069532,178.6489396
UC4D2620017N00A5002+01AA08808+5,111.5306904,0.049936898,0.001720687,145.5202025,0.021494643,0.00171058,381.19081,1.68E-14,0.35910145,8.68E-05,2.34E-08,-6.38E-16,0.346867608,7.99E-05,2.15E-08,44.8,82,44.8,79,191.151593,174.8303751
UC4D262001M800A5002+01AA03022+5,100.5847199,-0.089740197,0.001715895,209.8125836,0.038191442,0.001626163,381.44704,-1.21E-14,0.354193806,8.66E-05,2.60E-08,-1.29E-14,0.351612733,8.91E-05,2.82E-08,42.294,86,44.8,79,185.8821062,181.6559032
UC4D2620017S00A5002+01AA08812+5,190.8800497,-0.022156243,0.001698471,153.9108206,0.210467869,0.001696755,376.546235,-2.69E-15,0.344378391,8.22E-05,2.67E-08,-1.10E-14,0.335225024,7.75E-05,2.47E-08,42.294,88,47.455,76,191.0752204,181.9058666
UC4D2620022K00A5002+01AA08731+5,68.36881302,-0.117267184,0.001720222,106.8417855,0.116180668,0.001661855,363.28136,-1.08E-14,0.363682266,9.00E-05,2.47E-08,-1.23E-14,0.343247425,7.99E-05,2.19E-08,47.455,78,47.455,73,185.0281277,177.1815394
UC4D2620000K00A5002+01AA10319+5,192.5350092,0.044133812,0.001681027,193.3665266,0.02553047,0.001669055,376.93188,-9.44E-16,0.35995186,8.73E-05,2.34E-08,-7.36E-15,0.338723169,7.84E-05,2.11E-08,44.8,84,42.294,83,185.2261255,186.3842719
UC4D2620000M00A5002+01AA10321+5,212.0876238,0.030862006,0.001701647,224.5500081,0.054161043,0.001633967,378.08147,1.50E-15,0.357369632,9.00E-05,2.58E-08,-2.23E-14,0.335542036,7.75E-05,2.23E-08,44.8,84,42.294,83,185.8615202,188.3067642
UC4D2620017C00A5002+01AA10030+5,113.3685023,-0.01540603,0.001755169,104.6880633,-0.017852096,0.001656046,370.220825,1.33E-14,0.370701504,9.29E-05,2.72E-08,-9.13E-15,0.350687448,8.19E-05,2.38E-08,42.294,85,42.294,81,183.9263192,174.3966258
UC4D2620022B00A5002+01AA08723+5,120.0983189,-0.105085204,0.001783856,181.4473562,0.121154366,0.001672534,376.433655,1.20E-14,0.360461314,8.86E-05,2.62E-08,-6.00E-15,0.341738676,8.37E-05,2.62E-08,42.294,87,42.294,82,181.5750807,178.8865153
UC4D2620017E00A5002+01AA10032+5,104.8364175,-0.068001698,0.001737078,160.115196,0.083066897,0.0015987,378.90294,-2.57E-14,0.374179665,9.70E-05,2.58E-08,9.63E-15,0.346907385,8.26E-05,2.46E-08,42.294,86,42.294,80,180.7027235,178.2952107
UC4D262001U900A5002+01AA03905+5,198.930621,0.052957343,0.001627974,253.2615952,0.103964218,0.00157354,373.069775,1.08E-14,0.359314843,8.79E-05,2.61E-08,-2.26E-15,0.352550052,8.35E-05,2.37E-08,42.294,85,42.294,83,185.2274032,166.5900603
UC4D262001LW00A5002+01AA03010+5,78.66717822,-0.072048524,0.001750704,150.5880379,0.05873269,0.001615215,380.726255,1.12E-14,0.372478822,9.34E-05,2.76E-08,1.44E-14,0.347238369,8.18E-05,2.47E-08,42.294,86,42.294,81,183.0662585,171.4701574
UC4D262001M100A5002+01AA03015+5,187.3639019,0.017325245,0.001667234,139.2969843,0.019880844,0.00167137,383.523465,7.88E-15,0.370913953,9.34E-05,2.71E-08,5.91E-15,0.348194896,8.16E-05,2.24E-08,42.294,87,44.8,77,180.5756784,176.6201802
UC4D262001M300A5002+01AA03017+5,108.9013528,-0.121389604,0.001738884,162.5376444,0.053875822,0.001666547,380.047785,1.67E-14,0.351572976,8.55E-05,2.63E-08,2.68E-14,0.350013066,8.84E-05,2.78E-08,42.294,85,42.294,83,187.8063588,180.2804806
UC4D262001UB00A5002+01AA03907+5,106.3038024,-0.008509274,0.001668361,129.7684503,0.145869175,0.001677876,378.43845,-7.91E-15,0.359354597,9.02E-05,3.06E-08,-2.30E-14,0.358474556,8.87E-05,2.98E-08,39.928,88,44.8,77,178.9375613,164.7537395
UC4D2620017D00A5002+01AA10031+5,136.6640437,0.028155739,0.001715272,159.9161624,0.051817203,0.001726751,378.523145,7.77E-15,0.350728905,8.22E-05,2.11E-08,-1.37E-14,0.344837061,7.98E-05,2.10E-08,44.8,83,44.8,81,192.9438005,179.2494429
UC4D262001U500A5002+01AA03901+5,196.9234874,0.084173572,0.001686277,194.5866324,0.052393985,0.001635725,373.74571,4.52E-15,0.353117198,8.56E-05,2.54E-08,-5.66E-15,0.342399559,8.51E-05,2.59E-08,42.294,87,42.294,84,183.0358206,185.1079759
UC4D262001U700A5002+01AA03903+5,153.4806837,-0.062878626,0.001753305,171.6137667,-0.023067002,0.001655254,374.501725,-9.44E-15,0.354990079,8.53E-05,2.39E-08,-2.33E-14,0.345115807,8.03E-05,2.41E-08,42.294,87,42.294,85,189.1192376,172.2329801
UC4D2620022F00A5002+01AA08727+5,137.0423383,-0.05992243,0.001655305,175.3516076,-0.051118116,0.001657979,375.421735,1.69E-14,0.358677485,8.92E-05,2.34E-08,-9.66E-15,0.359996743,8.80E-05,2.63E-08,42.294,84,42.294,84,187.8460516,170.6512707
UC4D2620017F00A5002+01AA08801+5,58.80698672,0.094990445,0.00180832,212.1720814,0.171609209,0.001636398,375.246885,-8.35E-15,0.347372784,8.32E-05,2.40E-08,-2.80E-15,0.344701492,8.47E-05,2.53E-08,42.294,87,47.455,77,192.3065252,183.7542157
UC4D262001UA00A5002+01AA03906+5,131.1306894,-0.021358761,0.001719588,134.8582743,0.101698376,0.00170459,374.150465,-9.46E-15,0.358089189,8.64E-05,2.43E-08,1.44E-15,0.349672997,8.29E-05,2.58E-08,44.8,81,42.294,83,184.9644534,174.7636388
UC4D262001M200A5002+01AA03016+5,81.90493835,-0.075860078,0.001768629,189.396902,-0.041818592,0.001643401,379.71193,1.93E-14,0.369515182,9.19E-05,2.73E-08,1.83E-14,0.349225522,8.17E-05,2.35E-08,42.294,87,39.928,86,181.846662,173.2300324
UC4D262001UC00A5002+01AA03908+5,124.275211,0.065748012,0.001686718,160.7503737,0.11941376,0.001669188,377.051155,-4.41E-15,0.356698975,8.84E-05,2.64E-08,-1.03E-14,0.346449402,8.56E-05,2.47E-08,44.8,82,44.8,78,185.9387948,182.5463583
UC4D262001M000A5002+01AA03014+5,83.72900476,-0.214138415,0.001756269,142.095706,0.016413762,0.001685171,375.697335,1.36E-14,0.359849484,8.61E-05,2.36E-08,-1.29E-15,0.340453157,7.83E-05,2.14E-08,44.8,84,42.294,84,183.3072826,179.2544163
